id,dna
9135,111587080960094636976778247804181812224390623507086337058036531148066341091504
9136,106658753102352409645895654185461072773366197836178100288552231435505408116750
9137,58182894238997045633304264668249848463606289010102513662385323878017174769769
9138,55395877803304887262627125943578409730030961705184530370439343933299945728425
9139,105351252969088751162864738241152805041202676473876467425634280524371319982932
9140,62313023903876873703796512690233294764769175835477118881016353145454936186568
9141,112217993612494082193972652484185209246496292692772681975366380750851459698969
9142,41173545077036173747492851867215773149110704802966922244492368890497935292453
9143,107039246634610046048570139473928792610615578554684863905428463238935723123913
9144,104396246386825723812270404661326070487227106479433129446824088645451165855136
9145,100737200597398936772209683096843282950092061300307332092280182246899651897258
9146,40013916657123317095799854686356333333528841894014038674264978705279843360391
9147,103949878982707048030045555653309919288037981649542076794241097059476117844189
9148,8087396774700753934403912639286558321152874617706378173092907864590887664484
9149,51030221178076056136169626228731564368545787746112401596403750736918670961992
9150,103556653030916537820403355928919373532209504304097883658724699469596758368080
9151,33426174082757388665261490594516077796887281807307348883727278700512816060577
9152,26199312519717818725455755723633244456838491287924933158666984706333442128341
9153,51111839566331009965639564690614966699354273479292565198290727296548005581806
9154,90321267225017904713591253726584999639106358805895308525984865327687092013637
9155,36587270537283157681609024894530951433557310506352164644989090102101952782899
9156,7605524967422673127074264854104803062352524470478352371826423907141290363068
9157,26240643164507069858455949354542178689978218938723718157616848095661528295493
9158,9278852576648985255809833160849057358203838233519337466410478019404828128997
9159,38529287387823628404794514391953281366674265393807912639298067297538820471120
9160,85207939333338038226769385332503948985815117380986561239713582381871614873500
9161,25789898977745421654254263178688853411116986884060572664246783883766333455246
9162,78622744269572621230159847668664040033847791729624551059903783354933895463528
9163,2526984323341354885029758125568398125772894799866222318518288135769633338107
9164,77387180290554170968495335499621712866541242348287762448567037843912422388758
9165,944006364181244446411033827101638506107063369277817241072338372983616113943
9166,40458729304224128369864059027437904912649784544635802505642113761135518604794
9167,73045576732768174935336636307429532526926473732523488608849416906028176705949
9168,47097018438380766156341271875442504018528657366615140456303949390064391521201
9169,64863674243884634568442866732489692242884503897067267666454056277740661047041
9170,47749135303646796837448811390641766631471728608715616093094139980726798675027
9171,15135154411873041588460642116257190134348826364359833500569632573503838750200
9172,101099358951113990752766660668162436648247691623265406289912759683575817497501
9173,108103363815784120354386417842252990453338491448071049434121046796289102760305
9174,83687546159993434120068045086318177926092729295902473818080367169288198728701
9175,32488347401297708801699402911310738776042281474964494286547398555468559250264
9176,110263653666996169027924098073524919821722553953841588063074072479189816732917
9177,22149217125299091619768485612728291691026909623998444896009698713245501452774
9178,44285284260473305249434241003176928577182845960511244588775705724530731667828
9179,102030319901256547817695205699222645913957623350546638516226446022066325091730
9180,78688283032517260387761879342751538175066336403827420194007733461834714775886
9181,87820090657336229018238875919240537801221186423096104439039071350386712952461
9182,13078128537316620808328770306994686926584177469418993975216201734597327740726
9183,75476955809837737284451938046969484039957583534365044552765426986206586612410
9184,40669775545516014354914527756054859081193403677976486133919922511764333705177
9185,105900521444038387321569660239391001468106817579011530844327543800904715892792
9186,38301072650848405343694990572587887138936360148095811877746223199843632488720
9187,55681397760474514332616063449511355945493523404024603367119196776238873418916
9188,82483478799513971233650776176447081222532146138070012765781776897169168232797
9189,15207301725699864837605125639474872437791965515655636374795502032541837527076
9190,73112617350722346441822415935090315612563157453274756023114305685702195323350
9191,78020960518638996415523626052794727364880448242545135997943907972633889345572
9192,81449237420403360727805421458395020085611240808353391893282019362307049240877
9193,63723601113127190009555287828090309590630516596876498726796179057049280498958
9194,57238496475919559242094311960249120468658854149241270426424945007284593943110
9195,80804554276498599582880771477199445689849657641109805433124199320691055327113
9196,97203339015865218137663535863444334452159437065732676570323675642771642798064
9197,63404981006888747978156080429588929176181223971643523387257494178550577807853
9198,21200681045973479364578701220352016416905120654953322795893584275690368180754
9199,100285593330975043249578590974145114311203330473533747550485656248122228919234
9200,43179463074634032617271835000638902354982446522924577684609412997539871677958
9201,87334973846679956628869707261954696870444079236003682093470919780855015156973
9202,21336325645244896308069364476694502140386712700592695335375989423193044207516
9203,99763785670828389044979970225777570439767668564540632150114404443735756946317
9204,61340772805754348735049961848485869991525077061926254776638314803642605058190
